Ereignis-Nr,xcoord,ycoord,label,alti,slope,aspect,bulk_density,sand,usda_classes,silt,clay,coarse_fragments,avail_water_capacity,land_cover,tree_cover_density,obs_period_max,saturated_water_content,alpha_mrc,n_mrc
nonls_event_444,10.219586372375488,46.65170669555664,0,2311.0,26.798203,7.1782575,1.0790632,54.93168,9.0,27.82576,17.242563,28.70708,0.09747569,31.0,0.0,73.881615,5385.0,175.0,12923.0
nonls_event_445,8.802855491638184,46.37166976928711,0,1105.5,30.645967,261.44513,1.1454371,44.782703,6.0,37.714138,17.503159,31.339993,0.12266869,25.0,0.0,198.67946,5726.0,195.0,13056.0
nonls_event_446,7.589134216308594,46.35817337036133,0,2570.9,40.376266,75.59746,1.1546531,39.547386,6.0,40.447235,20.005379,41.074783,0.11835727,31.0,0.0,84.78865,5542.0,163.0,12755.0
nonls_event_447,9.75079345703125,46.89665603637695,0,1360.6,31.848911,284.07666,1.1368107,42.07319,9.0,40.333023,17.593788,23.231491,0.11076672,24.0,91.0,87.52232,5673.0,166.0,13034.0
nonls_event_448,7.830208778381348,47.478553771972656,0,721.9,18.858967,300.8757,1.3027147,37.3527,6.0,41.121696,21.525604,11.598973,0.11612823,25.0,86.0,91.79393,5277.0,105.0,12080.0
nonls_event_449,6.923006534576416,46.08308410644531,0,2046.9,19.425314,263.81415,1.3063973,45.497604,6.0,36.60862,17.893778,28.545485,0.09256361,26.0,0.0,70.82618,5543.0,191.0,13358.0
nonls_event_450,8.536404609680176,46.54014205932617,0,2544.3,37.697998,161.92064,1.1427552,28.912704,9.0,49.97037,21.116924,30.678555,0.11855268,31.0,0.0,113.16174,5605.0,197.0,13414.0
nonls_event_451,9.085333824157715,47.13823318481445,0,583.3,49.574123,131.39073,0.96739244,21.931381,9.0,42.59471,35.473907,25.441607,0.1198719,23.0,73.0,113.074524,5250.0,118.0,12315.0
nonls_event_452,8.649930000305176,46.76912307739258,0,1096.3,37.725792,134.90652,1.1060048,46.478607,9.0,34.076065,19.44533,23.408566,0.10356479,24.0,49.0,105.19,5698.0,183.0,13138.0
nonls_event_453,7.679620742797852,46.41035842895508,0,2535.5,46.17597,147.78761,1.2920747,38.292,1.0,44.12491,17.583094,48.528362,0.10896409,31.0,0.0,80.9344,5776.0,190.0,13133.0
nonls_event_454,9.150777816772461,46.1667594909668,0,1827.9,35.188644,212.30356,1.0904347,52.47255,9.0,29.45523,18.072222,26.518238,0.08505403,27.0,68.0,179.54144,5649.0,192.0,13239.0
nonls_event_455,8.130383491516113,46.149662017822266,0,2331.3,45.97512,67.57137,1.0299108,33.739616,6.0,45.916405,20.343979,36.09973,0.11179815,32.0,0.0,82.9889,5623.0,204.0,13247.0
nonls_event_456,8.904694557189941,47.37733459472656,0,831.5,18.673702,166.52466,0.9859146,30.819885,9.0,43.04985,26.130264,24.213951,0.107886985,25.0,90.0,112.18168,5680.0,123.0,12534.0
nonls_event_457,9.079323768615723,46.079261779785156,0,1417.4,26.583042,344.80112,0.96309245,39.787956,6.0,35.12374,25.0883,22.441067,0.12455097,23.0,71.0,139.62302,5816.0,152.0,12645.0
nonls_event_458,9.264303207397461,46.55903625488281,0,2281.0,39.839783,231.94235,1.138082,45.596558,8.0,41.704018,12.699424,34.880913,0.092874154,26.0,0.0,103.83356,5695.0,158.0,12837.0
nonls_event_459,8.14540958404541,47.330997467041016,0,595.8,20.554413,195.71643,1.0368564,34.73561,9.0,45.06994,20.194448,20.075928,0.100703366,20.0,0.0,91.89256,5149.0,112.0,12353.0
nonls_event_460,7.192128658294678,45.92698287963867,0,1994.0,30.611568,112.18031,1.1027775,33.02529,9.0,49.015724,17.958986,23.047575,0.11008897,26.0,0.0,60.576874,5616.0,183.0,13134.0
nonls_event_461,7.355405330657959,46.642486572265625,0,1987.5,24.256989,132.4763,1.0577923,48.19863,9.0,34.122215,17.679155,33.028072,0.09444131,26.0,0.0,87.88373,5763.0,151.0,12818.0
nonls_event_462,7.064245700836182,45.968143463134766,0,2847.8,38.927094,329.9748,1.4061507,32.50849,9.0,47.15132,20.340189,20.021358,0.124918565,34.0,0.0,55.03233,5496.0,226.0,13454.0
nonls_event_463,8.141736030578613,47.01362228393555,0,752.0,26.249094,331.56784,0.98311096,28.027687,9.0,45.298355,26.67396,18.534086,0.103365265,25.0,93.0,86.804634,5535.0,110.0,12422.0
nonls_event_464,9.611557960510254,46.5340690612793,0,2148.1,31.808338,130.85573,1.0784408,40.56629,8.0,40.702362,18.731348,36.19345,0.09960571,24.0,0.0,98.7206,5617.0,176.0,13319.0
nonls_event_465,9.11605167388916,47.03566360473633,0,1780.0,21.756374,258.43106,1.0968851,41.985695,6.0,39.321648,18.692657,31.981216,0.0833796,26.0,0.0,102.896866,5756.0,169.0,12899.0
nonls_event_466,8.204508781433105,46.455570220947266,0,1621.7,25.612534,121.678185,1.0696832,38.48715,6.0,38.67952,22.833332,24.735891,0.108406425,24.0,67.0,100.716644,5674.0,188.0,13119.0
nonls_event_467,7.485625743865967,46.15663528442383,0,2281.1,30.433817,211.02467,1.1092193,45.67063,6.0,36.87681,17.452559,32.18778,0.113789186,26.0,0.0,55.712505,5704.0,165.0,13052.0
nonls_event_468,9.856305122375488,46.97403335571289,0,2056.3,36.83754,255.84016,1.0974529,45.80789,9.0,35.049904,19.142202,29.029589,0.099030465,26.0,0.0,92.61993,5631.0,160.0,12917.0
nonls_event_469,7.197137355804443,47.37710952758789,0,700.0,28.38295,353.35745,1.1721694,30.473267,8.0,39.273865,30.252869,18.793585,0.12430137,25.0,90.0,104.45103,5353.0,100.0,12130.0
nonls_event_470,7.868607044219971,46.310264587402344,0,737.5,36.250774,175.27982,1.1571835,40.587482,9.0,32.00737,27.405148,32.022156,0.11503132,21.0,0.0,71.12011,5002.0,131.0,12455.0
nonls_event_471,7.2625813484191895,46.53226852416992,0,1720.9,28.003498,231.79576,1.0150048,39.651886,6.0,38.373184,21.974928,25.977554,0.11814222,29.0,0.0,90.48788,5734.0,155.0,12804.0
nonls_event_472,7.511335849761963,46.84739685058594,0,636.0,23.259912,218.70906,0.97603464,24.676208,9.0,47.64743,27.676363,13.847241,0.121693194,23.0,97.0,86.96617,5193.0,112.0,12284.0
nonls_event_473,9.631925582885742,46.61212158203125,0,2214.3,24.585686,269.40244,1.140588,48.114872,6.0,35.82173,16.063396,31.092184,0.09987165,31.0,0.0,81.559204,5650.0,169.0,13148.0
nonls_event_474,9.472321510314941,46.69624328613281,0,846.0,26.85089,6.1494565,1.2078,36.142807,9.0,42.449867,21.407328,21.281479,0.114785485,24.0,92.0,94.773186,5653.0,167.0,12924.0
nonls_event_475,7.185784816741943,46.57658004760742,0,1564.6,40.1806,92.891655,1.0192631,31.758484,6.0,41.659454,26.582062,32.59072,0.13777046,24.0,0.0,86.78041,5678.0,175.0,13118.0
nonls_event_476,8.947433471679688,46.542842864990234,0,1652.7,51.60597,212.5701,1.035694,32.658127,6.0,35.11876,32.223114,24.055609,0.13469614,29.0,0.0,170.861,5463.0,155.0,12660.0
